MM:DD:YYYY hh:mm:ss, Elapsed Time, Device, LeftCount, LeftDuration, RightCount, RightDuration, BatteryVoltage
3/4/2020 9:57:22,0:20:54,5,10,9.54,6,1.84,4.24
3/4/2020 9:57:32,0:21:4,5,10,9.54,6,1.84,4.25
3/4/2020 9:57:42,0:21:14,5,10,9.54,6,1.84,4.24
3/4/2020 9:57:52,0:21:24,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:02,0:21:34,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:12,0:21:44,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:22,0:21:54,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:32,0:22:4,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:42,0:22:14,5,10,9.54,6,1.84,4.24
3/4/2020 9:58:52,0:22:24,5,10,9.54,6,1.84,4.24
3/4/2020 9:59:02,0:22:34,5,10,9.54,6,1.84,4.23
3/4/2020 9:59:12,0:22:44,5,12,11.83,6,1.84,4.24
3/4/2020 9:59:22,0:22:54,5,12,11.83,6,1.84,4.24
3/4/2020 9:59:32,0:23:4,5,12,11.83,6,1.84,4.24
3/4/2020 9:59:42,0:23:14,5,12,11.83,6,1.84,4.25
3/4/2020 9:59:52,0:23:24,5,12,11.83,6,1.84,4.23
3/4/2020 10:00:02,0:23:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:00:12,0:23:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:00:22,0:23:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:00:32,0:24:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:00:42,0:24:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:00:52,0:24:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:01:02,0:24:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:01:12,0:24:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:01:22,0:24:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:01:32,0:25:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:01:42,0:25:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:01:52,0:25:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:02:02,0:25:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:02:12,0:25:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:02:22,0:25:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:02:32,0:26:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:02:42,0:26:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:02:52,0:26:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:03:02,0:26:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:03:12,0:26:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:03:22,0:26:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:03:32,0:27:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:03:42,0:27:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:03:52,0:27:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:04:02,0:27:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:04:12,0:27:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:04:22,0:27:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:04:32,0:28:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:04:42,0:28:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:04:52,0:28:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:05:02,0:28:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:05:12,0:28:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:05:22,0:28:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:05:32,0:29:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:05:42,0:29:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:05:52,0:29:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:06:02,0:29:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:06:12,0:29:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:06:22,0:29:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:06:32,0:30:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:06:42,0:30:14,5,12,11.83,6,1.84,4.26
3/4/2020 10:06:52,0:30:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:07:02,0:30:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:07:12,0:30:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:07:22,0:30:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:07:32,0:31:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:07:42,0:31:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:07:52,0:31:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:08:02,0:31:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:08:12,0:31:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:08:22,0:31:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:08:32,0:32:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:08:42,0:32:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:08:52,0:32:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:09:02,0:32:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:09:12,0:32:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:09:22,0:32:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:09:32,0:33:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:09:42,0:33:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:09:52,0:33:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:10:02,0:33:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:10:12,0:33:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:10:22,0:33:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:10:32,0:34:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:10:42,0:34:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:10:52,0:34:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:11:02,0:34:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:11:12,0:34:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:11:22,0:34:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:11:32,0:35:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:11:42,0:35:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:11:52,0:35:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:12:02,0:35:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:12:12,0:35:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:12:22,0:35:54,5,12,11.83,6,1.84,4.23
3/4/2020 10:12:32,0:36:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:12:42,0:36:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:12:52,0:36:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:13:02,0:36:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:13:12,0:36:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:13:22,0:36:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:13:32,0:37:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:13:42,0:37:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:13:52,0:37:24,5,12,11.83,6,1.84,4.26
3/4/2020 10:14:02,0:37:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:14:12,0:37:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:14:22,0:37:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:14:32,0:38:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:14:42,0:38:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:14:52,0:38:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:15:02,0:38:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:15:12,0:38:44,5,12,11.83,6,1.84,4.23
3/4/2020 10:15:22,0:38:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:15:32,0:39:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:15:42,0:39:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:15:52,0:39:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:16:02,0:39:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:16:12,0:39:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:16:22,0:39:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:16:32,0:40:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:16:42,0:40:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:16:52,0:40:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:17:02,0:40:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:17:12,0:40:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:17:22,0:40:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:17:32,0:41:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:17:42,0:41:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:17:52,0:41:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:18:02,0:41:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:18:12,0:41:44,5,12,11.83,6,1.84,4.23
3/4/2020 10:18:22,0:41:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:18:32,0:42:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:18:42,0:42:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:18:51,0:42:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:19:02,0:42:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:19:12,0:42:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:19:22,0:42:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:19:32,0:43:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:19:42,0:43:14,5,12,11.83,6,1.84,4.23
3/4/2020 10:19:52,0:43:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:20:02,0:43:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:20:12,0:43:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:20:22,0:43:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:20:32,0:44:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:20:42,0:44:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:20:51,0:44:24,5,12,11.83,6,1.84,4.23
3/4/2020 10:21:02,0:44:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:21:12,0:44:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:21:21,0:44:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:21:32,0:45:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:21:42,0:45:14,5,12,11.83,6,1.84,4.23
3/4/2020 10:21:51,0:45:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:22:02,0:45:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:22:12,0:45:44,5,12,11.83,6,1.84,4.23
3/4/2020 10:22:21,0:45:54,5,12,11.83,6,1.84,4.23
3/4/2020 10:22:32,0:46:4,5,12,11.83,6,1.84,4.23
3/4/2020 10:22:42,0:46:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:22:51,0:46:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:23:02,0:46:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:23:11,0:46:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:23:21,0:46:54,5,12,11.83,6,1.84,4.23
3/4/2020 10:23:32,0:47:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:23:42,0:47:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:23:51,0:47:24,5,12,11.83,6,1.84,4.23
3/4/2020 10:24:02,0:47:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:24:12,0:47:44,5,12,11.83,6,1.84,4.26
3/4/2020 10:24:21,0:47:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:24:31,0:48:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:24:41,0:48:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:24:51,0:48:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:25:01,0:48:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:25:11,0:48:44,5,12,11.83,6,1.84,4.23
3/4/2020 10:25:21,0:48:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:25:31,0:49:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:25:41,0:49:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:25:51,0:49:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:26:01,0:49:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:26:11,0:49:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:26:21,0:49:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:26:31,0:50:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:26:41,0:50:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:26:51,0:50:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:27:01,0:50:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:27:11,0:50:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:27:21,0:50:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:27:31,0:51:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:27:41,0:51:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:27:51,0:51:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:28:01,0:51:34,5,12,11.83,6,1.84,4.25
3/4/2020 10:28:11,0:51:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:28:21,0:51:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:28:31,0:52:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:28:41,0:52:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:28:51,0:52:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:29:01,0:52:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:29:11,0:52:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:29:21,0:52:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:29:31,0:53:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:29:41,0:53:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:29:51,0:53:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:30:01,0:53:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:30:11,0:53:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:30:21,0:53:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:30:31,0:54:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:30:41,0:54:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:30:51,0:54:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:31:01,0:54:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:31:11,0:54:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:31:21,0:54:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:31:31,0:55:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:31:41,0:55:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:31:51,0:55:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:32:01,0:55:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:32:11,0:55:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:32:21,0:55:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:32:31,0:56:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:32:41,0:56:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:32:51,0:56:24,5,12,11.83,6,1.84,4.26
3/4/2020 10:33:01,0:56:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:33:11,0:56:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:33:21,0:56:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:33:31,0:57:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:33:41,0:57:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:33:51,0:57:24,5,12,11.83,6,1.84,4.26
3/4/2020 10:34:01,0:57:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:34:11,0:57:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:34:21,0:57:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:34:31,0:58:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:34:41,0:58:14,5,12,11.83,6,1.84,4.25
3/4/2020 10:34:51,0:58:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:35:01,0:58:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:35:11,0:58:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:35:21,0:58:54,5,12,11.83,6,1.84,4.23
3/4/2020 10:35:31,0:59:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:35:41,0:59:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:35:51,0:59:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:36:01,0:59:34,5,12,11.83,6,1.84,4.24
3/4/2020 10:36:11,0:59:44,5,12,11.83,6,1.84,4.25
3/4/2020 10:36:21,0:59:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:36:31,1:0:4,5,12,11.83,6,1.84,4.24
3/4/2020 10:36:41,1:0:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:36:51,1:0:24,5,12,11.83,6,1.84,4.24
3/4/2020 10:37:01,1:0:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:37:11,1:0:44,5,12,11.83,6,1.84,4.23
3/4/2020 10:37:21,1:0:54,5,12,11.83,6,1.84,4.24
3/4/2020 10:37:31,1:1:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:37:41,1:1:14,5,12,11.83,6,1.84,4.26
3/4/2020 10:37:51,1:1:24,5,12,11.83,6,1.84,4.25
3/4/2020 10:38:01,1:1:34,5,12,11.83,6,1.84,4.23
3/4/2020 10:38:11,1:1:44,5,12,11.83,6,1.84,4.24
3/4/2020 10:38:21,1:1:54,5,12,11.83,6,1.84,4.25
3/4/2020 10:38:31,1:2:4,5,12,11.83,6,1.84,4.25
3/4/2020 10:38:41,1:2:14,5,12,11.83,6,1.84,4.24
3/4/2020 10:38:51,1:2:24,5,12,11.83,6,1.84,4.25
